sentence	sentence #	word	tag
sentence927		the	O
sentence927		date	O
sentence927		of	O
sentence927		expiry	O
sentence927		of	O
sentence927		License	O
sentence927		Period	O
sentence927		the	O
sentence927		LESSOR	O
sentence927		at	O
sentence927		her	O
sentence927		own	O
sentence927		free	O
sentence927		will	O
sentence927		and	O
sentence927		liberty	O
sentence927		can	O
sentence927		renew	O
sentence927		the	O
sentence927		license	O
sentence927		for	O
sentence927		a	O
sentence927		further	O
sentence927		period	O
sentence927		as	O
sentence927		required	O
sentence927		by	O
sentence927		the	O
sentence927		Lessee	O
sentence928	sentence928	7	O
sentence928		That	O
sentence928		if	O
sentence928		the	O
sentence928		Lessor	O
sentence928		sells	O
sentence928		transfers	O
sentence928		bequeaths	O
sentence928		gifts	O
sentence928		mortgages	O
sentence928		or	O
sentence928		in	O
sentence928		any	O
sentence928		manner	O
sentence928		transfers	O
sentence928		ownerships	O
sentence928		or	O
sentence928		control	O
sentence928		of	O
sentence928		the	O
sentence928		office	O
sentence928		premises	O
sentence928		forming	O
sentence928		subject	O
sentence928		matter	O
sentence928		of	O
sentence928		these	O
sentence928		presents	O
sentence928		the	O
sentence928		lease	O
sentence928		shall	O
sentence928		remain	O
sentence928		effect	O
sentence928		for	O
sentence928		full	O
sentence928		period	O
sentence928		of	O
sentence928		the	O
sentence928		lease	O
sentence928		period	O
sentence929	sentence929	That	O
sentence929		the	O
sentence929		LESSEE	O
sentence929		shall	O
sentence929		be	O
sentence929		entitled	O
sentence929		to	O
sentence929		get	O
sentence929		the	O
sentence929		electricity	O
sentence929		conlction	O
sentence929		in	O
sentence929		its	O
sentence929		own	O
sentence929		name	O
sentence929		from	O
sentence929		WBSEDCL	O
sentence929		the	O
sentence929		Lessor	O
sentence929		shall	O
sentence929		provide	O
sentence929		NOC	O
sentence929		to	O
sentence929		the	O
sentence929		WBSEDCL	O
sentence929		in	O
sentence929		this	O
sentence929		regard	O
sentence930	sentence930	That	O
sentence930		the	O
sentence930		LESSEE	O
sentence930		herein	O
sentence930		shall	O
sentence930		at	O
sentence930		its	O
sentence930		own	O
sentence930		cost	O
sentence930		keep	O
sentence930		the	O
sentence930		aforesaid	O
sentence930		office	O
sentence930		premises	O
sentence930		in	O
sentence930		good	O
sentence930		and	O
sentence930		tenantable	O
sentence930		condition	O
sentence930		and	O
sentence930		also	O
sentence930		at	O
sentence930		its	O
sentence930		own	O
sentence930		cost	O
sentence930		make	O
sentence930		good	O
sentence930		the	O
sentence930		broken	O
sentence930		doors	O
sentence930		window	O
sentence930		fittings	O
sentence930		etc	O
sentence930		excluding	O
sentence930		the	O
sentence930		liability	O
sentence930		arising	O
sentence930		out	O
sentence930		riots	O
sentence930		and	O
sentence930		act	O
sentence930		of	O
sentence930		God	O
sentence930		and	O
sentence930		normal	O
sentence930		wear	O
sentence930		and	O
sentence930		tear	O
sentence931	sentence931	That	O
sentence931		the	O
sentence931		LESSOR	O
sentence931		shall	O
sentence931		not	O
sentence931		be	O
sentence931		responsible	O
sentence931		for	O
sentence931		repairs	O
sentence931		or	O
sentence931		damages	O
sentence931		arising	O
sentence931		out	O
sentence931		of	O
sentence931		negligence	O
sentence931		of	O
sentence931		LESSEE	O
sentence931		All	O
sentence931		repairs	O
sentence931		will	O
sentence931		be	O
sentence931		made	O
sentence931		by	O
sentence931		the	O
sentence931		LESSEE	O
sentence932	sentence932	That	O
sentence932		the	O
sentence932		Municipal	O
sentence932		Corporation	O
sentence932		holding	O
sentence932		Tax	O
sentence932		and	O
sentence932		property	O
sentence932		taxes	O
sentence932		on	O
sentence932		the	O
sentence932		office	O
sentence932		premises	O
sentence932		shall	O
sentence932		be	O
sentence932		paid	O
sentence932		by	O
sentence932		the	O
sentence932		LESSOR	O
sentence933	sentence933	That	O
sentence933		the	O
sentence933		LESSEE	O
sentence933		agrees	O
sentence933		that	O
sentence933		it	O
sentence933		shall	O
sentence933		not	O
sentence933		in	O
sentence933		any	O
sentence933		manner	O
sentence933		assign	O
sentence933		transfer	O
sentence933		sublet	O
sentence933		or	O
sentence933		otherwise	O
sentence933		part	O
sentence933		with	O
sentence933		the	O
sentence933		possession	O
sentence933		of	O
sentence933		the	O
sentence933		said	O
sentence933		office	O
sentence933		premises	O
sentence933		or	O
sentence933		any	O
sentence933		part	O
sentence933		thereof	O
sentence933		in	O
sentence933		favour	O
sentence933		of	O
sentence933		any	O
sentence933		person	O
sentence933		or	O
sentence933		party	O
sentence933		whomsoever	O
sentence934	sentence934	That	O
sentence934		the	O
sentence934		LESSEE	O
sentence934		agrees	O
sentence934		that	O
sentence934		it	O
sentence934		will	O
sentence934		use	O
sentence934		the	O
sentence934		said	O
sentence934		office	O
sentence934		for	O
sentence934		business	O
sentence934		commercial	O
sentence934		purposes	O
sentence934		only	O
sentence934		and	O
sentence934		not	O
sentence934		for	O
sentence934		creating	O
sentence934		any	O
sentence934		sorts	O
sentence934		of	O
sentence934		nuisance	O
sentence935	sentence935	That	O
sentence935		the	O
sentence935		LESSEE	O
sentence935		hereby	O
sentence935		undertakes	O
sentence935		not	O
sentence935		to	O
sentence935		conduct	O
sentence935		any	O
sentence935		illegal	O
sentence935		antisocial	O
sentence935		immoral	O
sentence935		indecent	O
sentence935		activities	O
sentence935		in	O
sentence935		the	O
sentence935		said	O
sentence935		office	O
sentence935		premises	O
sentence936	sentence936	That	O
sentence936		the	O
sentence936		LESSEE	O
sentence936		shall	O
sentence936		not	O
sentence936		expose	O
sentence936		the	O
sentence936		LESSOR	O
sentence936		to	O
sentence936		any	O
sentence936		damage	O
sentence936		loss	O
sentence936		harm	O
sentence936		due	O
sentence936		to	O
sentence936		any	O
sentence936		legal	O
sentence936		Government	O
sentence936		Society	O
sentence936		xe2	O
sentence936		x80	O
sentence936		x99s	O
sentence936		action	O
sentence936		or	O
sentence936		any	O
sentence936		action	O
sentence936		by	O
sentence936		the	O
sentence936		person	O
sentence936		so	O
sentence936		affected	O
sentence936		by	O
sentence936		the	O
sentence936		misdeeds	O
sentence936		of	O
sentence936		the	O
sentence936		LESSEE	O
sentence937	sentence937	That	O
sentence937		the	O
sentence937		LESSEE	O
sentence937		shall	O
sentence937		not	O
sentence937		store	O
sentence937		any	O
sentence937		injurious	O
sentence937		goods	O
sentence937		or	O
sentence937		combustible	O
sentence937		substance	O
sentence937		in	O
sentence937		the	O
sentence937		said	O
sentence937		premises	O
sentence937		which	O
sentence937		may	O
sentence937		injure	O
sentence937		or	O
sentence937		damage	O
sentence937		the	O
sentence937		office	O
sentence937		premises	O
sentence937		or	O
sentence937		the	O
sentence937		building	O
sentence938	sentence938	That	O
sentence938		the	O
sentence938		LESSEE	O
sentence938		shall	O
sentence938		observe	O
sentence938		all	O
sentence938		the	O
sentence938		rules	O
sentence938		regulations	O
sentence938		now	O
sentence938		in	O
sentence938		force	O
sentence938		or	O
sentence938		as	O
sentence938		may	O
sentence938		be	O
sentence938		imposed	O
sentence938		hereafter	O
sentence938		by	O
sentence938		the	O
sentence938		concerned	O
sentence938		Society	O
sentence938		Government	O
sentence938		and	O
sentence938		Municipal	O
sentence938		Authorities	O
sentence938		in	O
sentence938		respect	O
sentence938		of	O
sentence938		its	O
sentence938		use	O
sentence938		and	O
sentence938		occupation	O
sentence938		of	O
sentence938		the	O
sentence938		said	O
sentence938		office	O
sentence938		premises	O
sentence938		from	O
sentence938		time	O
sentence938		to	O
sentence938		time	O
sentence939	sentence939	That	O
sentence939		the	O
sentence939		LESSEE	O
sentence939		shall	O
sentence939		permit	O
sentence939		the	O
sentence939		LESSOR	O
sentence939		and	O
sentence939		her	O
sentence939		agent	O
sentence939		during	O
sentence939		office	O
sentence939		hours	O
sentence939		to	O
sentence939		enter	O
sentence939		upon	O
sentence939		and	O
sentence939		inspect	O
sentence939		the	O
sentence939		condition	O
sentence939		of	O
sentence939		the	O
sentence939		aforesaid	O
sentence939		office	O
sentence939		premises	O
sentence940	sentence940	Cont	O
sentence940		tP	O
sentence940		5	O
sentence941	sentence941	Page	O
sentence941		5	O
sentence942	sentence942	That	O
sentence942		the	O
sentence942		LESSEE	O
sentence942		binds	O
sentence942		itself	O
sentence942		to	O
sentence942		vacate	O
sentence942		and	O
sentence942		handover	O
sentence942		the	O
sentence942		peaceful	O
sentence942		vacant	O
sentence942		possession	O
sentence942		of	O
sentence942		the	O
sentence942		said	O
sentence942		office	O
sentence942		in	O
sentence942		good	O
sentence942		order	O
sentence942		and	O
sentence942		condition	O
sentence942		normal	O
sentence942		wear	O
sentence942		and	O
sentence942		tear	O
sentence942		expected	O
sentence942		removing	O
sentence942		itself	O
sentence942		together	O
sentence942		with	O
sentence942		all	O
sentence942		its	O
sentence942		articles	O
sentence942		things	O
sentence942		on	O
sentence942		completion	O
sentence942		of	O
sentence942		the	O
sentence942		License	O
sentence942		period	O
sentence942		i	O
sentence942		e	O
sentence942		on	O
sentence942		31st	B-enddate
sentence942		August	I-enddate
sentence942		2021	I-enddate
sentence942		to	O
sentence942		the	O
sentence942		LESSOR	O
sentence943	sentence943	That	O
sentence943		the	O
sentence943		LESSOR	O
sentence943		and	O
sentence943		the	O
sentence943		LESSEE	O
sentence943		hereby	O
sentence943		agrees	O
sentence943		with	O
sentence943		each	O
sentence943		other	O
sentence943		that	O
sentence943		if	O
sentence943		the	O
sentence943		Lessor	O
sentence943		hereof	O
sentence943		decides	O
sentence943		to	O
sentence943		terminate	O
sentence943		these	O
sentence943		presents	O
sentence943		earlier	O
sentence943		than	O
sentence943		the	O
sentence943		stipulated	O
sentence943		period	O
sentence943		herein	O
sentence943		above	O
sentence943		then	O
sentence943		the	O
sentence943		Lessor	O
sentence943		shall	O
sentence943		serve	O
sentence943		a	O
sentence943		three	O
sentence943		clear	O
sentence943		months	O
sentence943		notice	O
sentence943		to	O
sentence943		the	O
sentence943		Lessee	O
sentence943		nand	O
sentence943		in	O
sentence943		case	O
sentence943		if	O
sentence943		the	O
sentence943		Lessee	O
sentence943		decides	O
sentence943		to	O
sentence943		terminate	O
sentence943		then	O
sentence943		it	O
sentence943		shall	O
sentence943		serve	O
sentence943		a	O
sentence943		one	B-notice
sentence943		month	I-notice
sentence943		notice	O
sentence943		expressing	O
sentence943		such	O
sentence943		intention	O
sentence943		and	O
sentence943		accordingly	O
sentence943		the	O
sentence943		said	O
sentence943		agreement	O
sentence943		shall	O
sentence943		be	O
sentence943		terminated	O
sentence943		determined	O
sentence943		upon	O
sentence943		the	O
sentence943		expiry	O
sentence943		of	O
sentence943		the	O
sentence943		said	O
sentence943		notice	O
sentence943		period	O
sentence944	sentence944	That	O
sentence944		in	O
sentence944		case	O
sentence944		of	O
sentence944		any	O
sentence944		disputes	O
sentence944		doubts	O
sentence944		or	O
sentence944		differences	O
sentence944		arising	O
sentence944		between	O
sentence944		the	O
sentence944		parties	O
sentence944		hereof	O
sentence944		during	O
sentence944		the	O
sentence944		continuance	O
sentence944		of	O
sentence944		the	O
sentence944		license	O
sentence944		or	O
sentence944		afterwards	O
sentence944		regarding	O
sentence944		the	O
sentence944		interpretation	O
sentence944		of	O
sentence944		the	O
sentence944		contents	O
sentence944		of	O
sentence944		these	O
sentence944		instruments	O
sentence944		of	O
sentence944		this	O
sentence944		agreement	O
sentence944		or	O
sentence944		regarding	O
sentence944		any	O
sentence944		matter	O
sentence944		or	O
sentence944		transactions	O
sentence944		then	O
sentence944		the	O
sentence944		same	O
sentence944		shall	O
sentence944		be	O
sentence944		referred	O
sentence944		to	O
sentence944		Arbitration	O
sentence944		under	O
sentence944		the	O
sentence944		Arbitration	O
sentence944		and	O
sentence944		Conciliation	O
sentence944		Act	O
sentence944		and	O
sentence944		all	O
sentence944		the	O
sentence944		disputes	O
sentence944		shall	O
sentence944		be	O
sentence944		subject	O
sentence944		to	O
sentence944		the	O
sentence944		jurisdiction	O
sentence944		of	O
sentence944		the	O
sentence944		Siliguri	O
sentence944		court	O
sentence945	sentence945	SCHEDULE	O
sentence945		AS	O
sentence945		REFERRED	O
sentence945		TO	O
sentence945		ABOVE	O
sentence946	sentence946	All	O
sentence946		that	O
sentence946		well	O
sentence946		built	O
sentence946		office	O
sentence946		premises	O
sentence946		measuring	O
sentence946		more	O
sentence946		or	O
sentence946		less	O
sentence946		Sq	O
sentence946		ft	O
sentence946		on	O
sentence946		First	O
sentence946		floor	O
sentence946		of	O
sentence946		the	O
sentence946		building	O
sentence946		named	O
sentence946		JOSHIKUNJ	O
sentence946		Building	O
sentence946		constructed	O
sentence946		on	O
sentence946		the	O
sentence946		land	O
sentence946		appertaining	O
sentence946		to	O
sentence946		Plot	O
sentence946		No	O
sentence946		894	O
sentence946		C	O
sentence946		S	O
sentence946		380	O
sentence946		0Id	O
sentence946		of	O
sentence946		Mouza	O
sentence946		Dabgram	O
sentence946		8	O
sentence946		reorded	O
sentence946		in	O
sentence946		Khatian	O
sentence946		No	O
sentence946		578	O
sentence946		R	O
sentence946		S	O
sentence946		1129	O
sentence946		L	O
sentence946		R	O
sentence946		situated	O
sentence946		at	O
sentence946		2nd	O
sentence946		Mile	O
sentence946		Sevoke	O
sentence946		Road	O
sentence946		P	O
sentence946		S	O
sentence946		Bhaktinagar	O
sentence946		P	O
sentence946		O	O
sentence946		Ektiasal	O
sentence946		2	O
sentence946		in	O
sentence946		the	O
sentence946		District	O
sentence946		of	O
sentence946		Jalpaiguri	O
sentence947	sentence947	The	O
sentence947		aforesaid	O
sentence947		building	O
sentence947		Joshi	O
sentence947		Kunj	O
sentence947		is	O
sentence947		butted	O
sentence947		and	O
sentence947		bounded	O
sentence947		as	O
sentence947		follows	O
sentence947		NORTH	O
sentence947		ABA	O
sentence947		MEDICAL	O
sentence948	sentence948	SOUTH	O
sentence948		LAND	O
sentence948		AND	O
sentence948		HOUSE	O
sentence948		OF	O
sentence948		DILIP	O
sentence948		GUPTA	O
sentence949	sentence949	EAST	O
sentence949		SEVOKE	O
sentence949		ROAD	O
sentence950	sentence950	WEST	O
sentence950		LAND	O
sentence950		OF	O
sentence950		THE	O
sentence950		LESSOR	O
sentence951	sentence951	IN	O
sentence951		WITNESS	O
sentence951		WHEREOF	O
sentence951		the	O
sentence951		parties	O
sentence951		have	O
sentence951		set	O
sentence951		and	O
sentence951		subscribed	O
sentence951		their	O
sentence951		respective	O
sentence951		hands	O
sentence951		and	O
sentence951		seals	O
sentence951		on	O
sentence951		the	O
sentence951		day	O
sentence951		month	O
sentence951		and	O
sentence951		year	O
sentence951		first	O
sentence951		written	O
sentence951		above	O
sentence952	sentence952	WITNESS	O
sentence953	sentence953	1	O
sentence953		t	O
sentence953		LESSOR	O
sentence954	sentence954	LESSEE	O
sentence955	sentence955	RENTfft	O
sentence955		tENT	O
sentence956	sentence956	This	O
sentence956		Rental	O
sentence956		Agreement	O
sentence956		is	O
sentence956		made	O
sentence956		and	O
sentence956		executed	O
sentence956		on	O
sentence956		this	O
sentence956		the	O
sentence956		day	O
sentence956		of	O
sentence956		t	O
sentence956		t2010	B-startdate
sentence956		at	O
sentence956		Hyderabad	O
sentence956		by	O
sentence956		and	O
sentence956		between	O
sentence957	sentence957	M	O
sentence957		V	O
sentence957		V	O
sentence957		xc2	O
sentence957		xab	O
sentence957		VI	B-partyone
sentence957		JAY	I-partyone
sentence957		A	I-partyone
sentence957		SHANKAR	I-partyone
sentence957		S	O
sentence957		o	O
sentence957		M	O
sentence957		Rangaiah	O
sentence958	sentence958	R	O
sentence958		o	O
sentence958		Flat	O
sentence958		No	O
sentence958		309	O
sentence958		SHEETAL	O
sentence958		ENCLAVE	O
sentence958		JE12DIJNETLA	O
sentence959	sentence959	Ranga	O
sentence959		Reddy	O
sentence959		Districto	O
sentence960	sentence960	Hereinafter	O
sentence960		called	O
sentence960		the	O
sentence960		xe2	O
sentence960		x80	O
sentence960		x9cLANDLORD	O
sentence960		xe2	O
sentence960		x80	O
sentence960		x9d	O
sentence961	sentence961	AND	O
sentence962	sentence962	MADDIREDDY	B-partytwo
sentence962		BHARGAVA	I-partytwo
sentence962		REDDY	I-partytwo
sentence962		S	O
sentence962		O	O
sentence962		MADDIREDDY	O
sentence962		SUBBA	O
sentence962		REDDY	O
sentence962		R	O
sentence962		o	O
sentence962		Flat	O
sentence962		No	O
sentence962		303	O
sentence962		SHEETAL	O
sentence962		ENCLAVE	O
sentence962		JEEDIMETLA	O
sentence963	sentence963	Ranga	O
sentence963		Reddy	O
sentence963		District	O
sentence963		t	O
sentence963		xe2	O
sentence963		x80	O
sentence963		xa2	O
sentence964	sentence964	Hereinafter	O
sentence964		called	O
sentence964		the	O
sentence964		xe2	O
sentence964		x80	O
sentence964		x9cTENANT	O
sentence964		xe2	O
sentence964		x80	O
sentence964		x9d	O
sentence965	sentence965	WHEREAS	O
sentence965		the	O
sentence965		Landlord	O
sentence965		is	O
sentence965		the	O
sentence965		absolute	O
sentence965		owner	O
sentence965		and	O
sentence965		possessor	O
sentence965		of	O
sentence965		the	O
sentence965		bearing	O
sentence965		No	O
sentence965		Flat	O
sentence965		NOe2sfi	O
sentence965		303	O
sentence965		xc2	O
sentence965		xbb	O
sentence965		sheetal	O
sentence965		enclave	O
sentence965		jeedimetla	O
sentence966	sentence966	RANGA	O
sentence966		REDDY	O
sentence966		DISTRICT	O
sentence967	sentence967	WHEREAS	O
sentence967		the	O
sentence967		tenant	O
sentence967		approached	O
sentence967		the	O
sentence967		landlord	O
sentence967		and	O
sentence967		requested	O
sentence967		him	O
sentence967		her	O
sentence967		to	O
sentence967		let	O
sentence967		out	O
sentence967		the	O
sentence967		said	O
sentence967		House	O
sentence967		Plot	O
sentence967		on	O
sentence967		the	O
sentence967		rental	O
sentence967		basis	O
sentence967		and	O
sentence967		the	O
sentence967		same	O
sentence967		is	O
sentence967		accepted	O
sentence968	sentence968	WHEREAS	O
sentence968		the	O
sentence968		tenant	O
sentence968		agreed	O
sentence968		to	O
sentence968		pay	O
sentence968		the	O
sentence968		monthly	O
sentence968		rent	O
sentence968		on	O
sentence968		or	O
sentence968		before	O
sentence969	sentence969	5th	O
sentence969		day	O
sentence969		of	O
sentence969		every	O
sentence969		month	O
sentence969		at	O
sentence969		Rs	O
sentence969		t9	O
sentence969		99	O
sentence969		7	O
sentence969		9	O
sentence969		xc2	O
sentence969		xb0	O
sentence969		t	O
sentence969		p	O
sentence969		m	O
sentence969		and	O
sentence969		agreed	O
sentence969		to	O
sentence970	sentence970	bear	O
sentence970		Electricity	O
sentence970		Water	O
sentence970		Charges	O
sentence970		etc	O
sentence970		as	O
sentence970		applicable	O
sentence970		is	O
sentence970		valid	O
sentence970		from	O
sentence970		11	B-end
sentence970		months	I-end
sentence970		for	O
sentence970		the	O
sentence970		purposes	O
sentence970		of	O
sentence970		Resident	O
sentence970		iai__	O
sentence970		iroofo	O
sentence971	sentence971	In	O
sentence971		witnesses	O
sentence971		whereof	O
sentence971		both	O
sentence971		the	O
sentence971		parties	O
sentence971		have	O
sentence971		signed	O
sentence971		on	O
sentence971		this	O
sentence971		the	O
sentence971		Rental	O
sentence971		Agreement	O
sentence971		before	O
sentence971		the	O
sentence971		following	O
sentence971		witnesses	O
sentence972	sentence972	WITNESSES	O
sentence973	sentence973	STANDARD	O
sentence973		REAL	O
sentence973		ESTATE	O
sentence973		RENTAL	O
sentence973		AGREEMENT	O
sentence974	sentence974	This	O
sentence974		Agreement	O
sentence974		made	O
sentence974		this	O
sentence974		11	B-startdate
sentence974		day	I-startdate
sentence974		of	I-startdate
sentence974		December	I-startdate
sentence974		2008	I-startdate
sentence974		is	O
sentence974		between	O
sentence974		PROSPER	B-partyone
sentence974		4	O
sentence974		LESS	O
sentence974		LLC	O
sentence974		t	O
sentence974		hereinafter	O
sentence974		referred	O
sentence974		to	O
sentence974		as	O
sentence975	sentence975	Management	O
sentence975		and	O
sentence975		Jose	B-partytwo
sentence975		Luis	I-partytwo
sentence975		Salcido	I-partytwo
sentence975		owner	O
sentence975		hereinafter	O
sentence975		referred	O
sentence975		to	O
sentence975		as	O
sentence975		Resident	O
sentence975		Management	O
sentence975		rents	O
sentence975		to	O
sentence975		Resident	O
sentence975		and	O
sentence975		Resident	O
sentence975		rents	O
sentence975		from	O
sentence975		Management	O
sentence975		property	O
sentence975		located	O
sentence975		at	O
sentence976	sentence976	Addressl6714	O
sentence976		MOSSDALE	O
sentence976		BLVD	O
sentence976		LANCASTER	O
sentence976		State	O
sentence976		California	O
sentence976		Zip	O
sentence976		93535	O
sentence976		the	O
sentence976		full	O
sentence976		legal	O
sentence976		description	O
sentence976		of	O
sentence976		which	O
sentence976		is	O
sentence976		the	O
sentence976		same	O
sentence976		as	O
sentence976		recorded	O
sentence976		with	O
sentence976		the	O
sentence976		Clerk	O
sentence976		of	O
sentence976		the	O
sentence976		Superior	O
sentence976		Court	O
sentence976		of	O
sentence976		Kern	O
sentence976		County	O
sentence976		and	O
sentence976		is	O
sentence976		made	O
sentence976		a	O
sentence976		part	O
sentence976		hereof	O
sentence976		by	O
sentence976		reference	O
sentence976		hereinafter	O
sentence976		referred	O
sentence976		to	O
sentence976		as	O
sentence976		the	O
sentence976		Property	O
sentence976		under	O
sentence976		the	O
sentence976		following	O
sentence976		terms	O
sentence976		and	O
sentence976		conditions	O
sentence977	sentence977	TERM	O
sentence977		The	O
sentence977		initial	O
sentence977		term	O
sentence977		of	O
sentence977		this	O
sentence977		Agreement	O
sentence977		shall	O
sentence977		be	O
sentence977		for	O
sentence977		700	O
sentence977		0	O
sentence977		Dollars	O
sentence977		per	O
sentence977		months	O
sentence977		beginning	O
sentence977		on	O
sentence977		the	O
sentence977		15	B-startdate
sentence977		day	I-startdate
sentence977		of	I-startdate
sentence977		DECEMBER	I-startdate
sentence977		2008	I-startdate
sentence978	sentence978	CONDITION	O
sentence978		Resident	O
sentence978		accepts	O
sentence978		Property	O
sentence978		in	O
sentence978		its	O
sentence978		present	O
sentence978		AS	O
sentence978		IS	O
sentence978		condition	O
sentence978		and	O
sentence978		acknowledges	O
sentence978		that	O
sentence978		Resident	O
sentence978		has	O
sentence978		received	O
sentence978		a	O
sentence978		list	O
sentence978		of	O
sentence978		any	O
sentence978		existing	O
sentence978		damages	O
sentence978		to	O
sentence978		Property	O
sentence978		been	O
sentence978		given	O
sentence978		the	O
sentence978		right	O
sentence978		to	O
sentence978		inspect	O
sentence978		same	O
sentence978		and	O
sentence978		has	O
sentence978		approved	O
sentence978		said	O
sentence978		list	O
sentence978		except	O
sentence978		as	O
sentence978		previously	O
sentence978		specified	O
sentence978		in	O
sentence978		writing	O
sentence978		to	O
sentence978		Management	O
sentence978		Resident	O
sentence978		acknowledges	O
sentence978		receipt	O
sentence978		of	O
sentence978		the	O
sentence978		Move	O
sentence978		In	O
sentence978		Inspection	O
sentence978		Form	O
sentence978		and	O
sentence978		accepts	O
sentence978		the	O
sentence978		responsibility	O
sentence978		to	O
sentence978		complete	O
sentence978		said	O
sentence978		form	O
sentence978		within	O
sentence978		seven	O
sentence978		7	O
sentence978		days	O
sentence978		of	O
sentence978		taking	O
sentence978		possession	O
sentence978		and	O
sentence978		return	O
sentence978		a	O
sentence978		completed	O
sentence978		signed	O
sentence978		copy	O
sentence978		to	O
sentence978		Management	O
sentence978		Failure	O
sentence978		to	O
sentence978		do	O
sentence978		so	O
sentence978		shall	O
sentence978		be	O
sentence978		Resident	O
sentence978		s	O
sentence978		acknowledgment	O
sentence978		that	O
sentence978		Property	O
sentence978		is	O
sentence978		in	O
sentence978		perfect	O
sentence978		condition	O
sentence978		in	O
sentence978		every	O
sentence978		particular	O
sentence978		and	O
sentence978		that	O
sentence978		any	O
sentence978		damages	O
sentence978		including	O
sentence978		breakage	O
sentence978		bums	O
sentence978		and	O
sentence978		wear	O
sentence978		or	O
sentence978		otherwise	O
sentence978		not	O
sentence978		shown	O
sentence978		shall	O
sentence978		be	O
sentence978		Resident	O
sentence978		s	O
sentence978		responsibility	O
sentence978		and	O
sentence978		expense	O
sentence979	sentence979	MAINTENANCE	O
sentence979		REPAIRS	O
sentence979		Resident	O
sentence979		acknowledges	O
sentence979		that	O
sentence979		the	O
sentence979		premises	O
sentence979		are	O
sentence979		in	O
sentence979		good	O
sentence979		order	O
sentence979		and	O
sentence979		repair	O
sentence979		unless	O
sentence979		otherwise	O
sentence979		indicated	O
sentence979		herein	O
sentence979		Resident	O
sentence979		shall	O
sentence979		at	O
sentence979		his	O
sentence979		own	O
sentence979		expense	O
sentence979		and	O
sentence979		at	O
sentence979		all	O
sentence979		times	O
sentence979		maintain	O
sentence979		the	O
sentence979		premises	O
sentence979		in	O
sentence979		a	O
sentence979		clean	O
sentence979		and	O
sentence979		sanitary	O
sentence979		manner	O
sentence979		including	O
sentence979		all	O
sentence979		equipment	O
sentence979		and	O
sentence979		appliances	O
sentence979		therein	O
sentence979		and	O
sentence979		shall	O
sentence979		surrender	O
sentence979		the	O
sentence979		same	O
sentence979		at	O
sentence979		the	O
sentence979		termination	O
sentence979		hereof	O
sentence979		in	O
sentence979		as	O
sentence979		good	O
sentence979		condition	O
sentence979		as	O
sentence979		received	O
sentence979		normal	O
sentence979		wear	O
sentence979		and	O
sentence979		tear	O
sentence979		excepted	O
sentence979		Resident	O
sentence979		expressly	O
sentence979		stipulates	O
sentence979		and	O
sentence979		agrees	O
sentence979		that	O
sentence979		Management	O
sentence979		is	O
sentence979		granting	O
sentence979		a	O
sentence979		rental	O
sentence979		discount	O
sentence979		in	O
sentence979		exchange	O
sentence979		for	O
sentence979		Resident	O
sentence979		s	O
sentence979		agreeing	O
sentence979		to	O
sentence979		perform	O
sentence979		and	O
sentence979		bear	O
sentence979		the	O
sentence979		expense	O
sentence979		of	O
sentence979		or	O
sentence979		have	O
sentence979		performed	O
sentence979		minor	O
sentence979		maintenance	O
sentence979		and	O
sentence979		repairs	O
sentence979		on	O
sentence979		the	O
sentence979		dwelling	O
sentence979		therefore	O
sentence980	sentence980	Management	O
sentence980		shall	O
sentence980		NOT	O
sentence980		be	O
sentence980		responsible	O
sentence980		for	O
sentence980		maintenance	O
sentence980		and	O
sentence980		repairs	O
sentence980		of	O
sentence980		the	O
sentence980		premises	O
sentence980		during	O
sentence980		the	O
sentence980		term	O
sentence980		of	O
sentence980		this	O
sentence980		Agreement	O
sentence980		or	O
sentence980		any	O
sentence981	sentence981	extensions	O
sentence981		unless	O
sentence981		otherwise	O
sentence981		provided	O
sentence981		for	O
sentence981		herein	O
sentence981		If	O
sentence981		Resident	O
sentence981		repair	O
sentence981		responsibilities	O
sentence981		conflict	O
sentence981		with	O
sentence981		any	O
sentence981		state	O
sentence981		laws	O
sentence981		to	O
sentence981		the	O
sentence981		contrary	O
sentence981		Resident	O
sentence981		expressly	O
sentence981		agrees	O
sentence981		to	O
sentence981		fully	O
sentence981		waive	O
sentence981		and	O
sentence981		relinquish	O
sentence981		any	O
sentence981		protections	O
sentence981		so	O
sentence981		provided	O
sentence981		Resident	O
sentence981		shall	O
sentence981		be	O
sentence981		responsible	O
sentence981		for	O
sentence981		damages	O
sentence981		caused	O
sentence981		by	O
sentence981		his	O
sentence981		negligence	O
sentence981		and	O
sentence981		that	O
sentence981		of	O
sentence981		his	O
sentence981		family	O
sentence981		or	O
sentence981		invitees	O
sentence981		and	O
sentence981		guests	O
sentence981		Resident	O
sentence981		shall	O
sentence981		mow	O
sentence981		irrigate	O
sentence981		and	O
sentence981		maintain	O
sentence981		any	O
sentence981		surrounding	O
sentence981		grounds	O
sentence981		including	O
sentence981		lawns	O
sentence981		shrubbery	O
sentence981		and	O
sentence981		gutters	O
sentence981		and	O
sentence981		keep	O
sentence981		the	O
sentence981		same	O
sentence981		clear	O
sentence981		of	O
sentence981		rubbish	O
sentence981		trash	O
sentence981		weeds	O
sentence981		or	O
sentence981		leaves	O
sentence981		if	O
sentence981		such	O
sentence981		grounds	O
